# Data adapted from Regis Courtin and smoothed to CRIRES resolution
# Regis' data had to be scaled by Planck(v,5778.0) and also manually adjusted to
# make it match mean irradiance of Fiorenza solar spectrum. 
# Wavelength (microns)    Spectral Luminosity (W micron-1)
1
6.955e5
      1.56693  6.98676e+25
      1.56694  6.87689e+25
      1.56694  6.77475e+25
      1.56694  6.70212e+25
      1.56695  6.68125e+25
      1.56695  6.72323e+25
      1.56696  6.81362e+25
      1.56696  6.92527e+25
      1.56697  7.03198e+25
      1.56697  7.12581e+25
      1.56698  7.20662e+25
      1.56698  7.27721e+25
      1.56699  7.33537e+25
      1.56699  7.38170e+25
      1.56700  7.42034e+25
      1.56700  7.45321e+25
      1.56701  7.48177e+25
      1.56701  7.50443e+25
      1.56701  7.52201e+25
      1.56702  7.53686e+25
      1.56702  7.54897e+25
      1.56703  7.55780e+25
      1.56703  7.56351e+25
      1.56704  7.56688e+25
      1.56704  7.56853e+25
      1.56705  7.57071e+25
      1.56705  7.57275e+25
      1.56706  7.57709e+25
      1.56706  7.58258e+25
      1.56707  7.58836e+25
      1.56707  7.59342e+25
      1.56707  7.59801e+25
      1.56708  7.60281e+25
      1.56708  7.60579e+25
      1.56709  7.60786e+25
      1.56709  7.60846e+25
      1.56710  7.60802e+25
      1.56710  7.60679e+25
      1.56711  7.60577e+25
      1.56711  7.60295e+25
      1.56712  7.59944e+25
      1.56712  7.59521e+25
      1.56713  7.59229e+25
      1.56713  7.59073e+25
      1.56714  7.59093e+25
      1.56714  7.59283e+25
      1.56715  7.59602e+25
      1.56715  7.59871e+25
      1.56715  7.60067e+25
      1.56716  7.60232e+25
      1.56716  7.60294e+25
      1.56717  7.60447e+25
      1.56717  7.60579e+25
      1.56718  7.60672e+25
      1.56718  7.60822e+25
      1.56719  7.60824e+25
      1.56719  7.61010e+25
      1.56720  7.60933e+25
      1.56720  7.60986e+25
      1.56720  7.61221e+25
      1.56721  7.61299e+25
      1.56721  7.61424e+25
      1.56722  7.61466e+25
      1.56722  7.61497e+25
      1.56723  7.61507e+25
      1.56723  7.61552e+25
      1.56724  7.61443e+25
      1.56724  7.61255e+25
      1.56725  7.60977e+25
      1.56725  7.60679e+25
      1.56726  7.60322e+25
      1.56726  7.59893e+25
      1.56727  7.59550e+25
      1.56727  7.59542e+25
      1.56728  7.59519e+25
      1.56728  7.59680e+25
      1.56729  7.59984e+25
      1.56729  7.60127e+25
      1.56729  7.60216e+25
      1.56730  7.60220e+25
      1.56730  7.60388e+25
      1.56731  7.60463e+25
      1.56731  7.60559e+25
      1.56732  7.60464e+25
      1.56732  7.60434e+25
      1.56733  7.60447e+25
      1.56733  7.60421e+25
      1.56734  7.60434e+25
      1.56734  7.60482e+25
      1.56734  7.60402e+25
      1.56735  7.60422e+25
      1.56735  7.60335e+25
      1.56736  7.60186e+25
      1.56736  7.60088e+25
      1.56737  7.59849e+25
      1.56737  7.59622e+25
      1.56738  7.59415e+25
      1.56738  7.59112e+25
      1.56739  7.58772e+25
      1.56739  7.58235e+25
      1.56740  7.57403e+25
      1.56740  7.56348e+25
      1.56741  7.54765e+25
      1.56741  7.52731e+25
      1.56742  7.50076e+25
      1.56742  7.46839e+25
      1.56743  7.43310e+25
      1.56743  7.39841e+25
      1.56743  7.37160e+25
      1.56744  7.35843e+25
      1.56744  7.36428e+25
      1.56745  7.38279e+25
      1.56745  7.40731e+25
      1.56746  7.43200e+25
      1.56746  7.45414e+25
      1.56747  7.47129e+25
      1.56747  7.48307e+25
      1.56747  7.49049e+25
      1.56748  7.49210e+25
      1.56748  7.48590e+25
      1.56749  7.47133e+25
      1.56749  7.44514e+25
      1.56750  7.40600e+25
      1.56750  7.35583e+25
      1.56751  7.29398e+25
      1.56751  7.22780e+25
      1.56752  7.16594e+25
      1.56752  7.12465e+25
      1.56753  7.11568e+25
      1.56753  7.14074e+25
      1.56754  7.19064e+25
      1.56754  7.24866e+25
      1.56755  7.30266e+25
      1.56755  7.34896e+25
      1.56756  7.38807e+25
      1.56756  7.42157e+25
      1.56756  7.44765e+25
      1.56757  7.46763e+25
      1.56757  7.48142e+25
      1.56758  7.48688e+25
      1.56758  7.48478e+25
      1.56759  7.47539e+25
      1.56759  7.45963e+25
      1.56760  7.43837e+25
      1.56760  7.41582e+25
      1.56760  7.39861e+25
      1.56761  7.39008e+25
      1.56761  7.39618e+25
      1.56762  7.41479e+25
      1.56762  7.43926e+25
      1.56763  7.46244e+25
      1.56763  7.48152e+25
      1.56764  7.49898e+25
      1.56764  7.51368e+25
      1.56765  7.52689e+25
      1.56765  7.53701e+25
      1.56766  7.54271e+25
      1.56766  7.54928e+25
      1.56767  7.55258e+25
      1.56767  7.55587e+25
      1.56768  7.55759e+25
      1.56768  7.55955e+25
      1.56769  7.55879e+25
      1.56769  7.55565e+25
      1.56770  7.54909e+25
      1.56770  7.53667e+25
      1.56770  7.51872e+25
      1.56771  7.49340e+25
      1.56771  7.45784e+25
      1.56772  7.40965e+25
      1.56772  7.35195e+25
      1.56773  7.28935e+25
      1.56773  7.22866e+25
      1.56774  7.18013e+25
      1.56774  7.15846e+25
      1.56774  7.16791e+25
      1.56775  7.20205e+25
      1.56775  7.24503e+25
      1.56776  7.28370e+25
      1.56776  7.31565e+25
      1.56777  7.33886e+25
      1.56777  7.35398e+25
      1.56778  7.36598e+25
      1.56778  7.37591e+25
      1.56779  7.38568e+25
      1.56779  7.40026e+25
      1.56780  7.41365e+25
      1.56780  7.42410e+25
      1.56781  7.43261e+25
      1.56781  7.43860e+25
      1.56782  7.44406e+25
      1.56782  7.44994e+25
      1.56783  7.45719e+25
      1.56783  7.46630e+25
      1.56783  7.47567e+25
      1.56784  7.48403e+25
      1.56784  7.49204e+25
      1.56785  7.49662e+25
      1.56785  7.49913e+25
      1.56786  7.49628e+25
      1.56786  7.48926e+25
      1.56787  7.47609e+25
      1.56787  7.45923e+25
      1.56787  7.43624e+25
      1.56788  7.40963e+25
      1.56788  7.38288e+25
      1.56789  7.35764e+25
      1.56789  7.33625e+25
      1.56790  7.32484e+25
      1.56790  7.32174e+25
      1.56791  7.32730e+25
      1.56791  7.34149e+25
      1.56792  7.35979e+25
      1.56792  7.38077e+25
      1.56793  7.40401e+25
      1.56793  7.42625e+25
      1.56794  7.44550e+25
      1.56794  7.46342e+25
      1.56795  7.47919e+25
      1.56795  7.49291e+25
      1.56796  7.50321e+25
      1.56796  7.51283e+25
      1.56796  7.52129e+25
      1.56797  7.52846e+25
      1.56797  7.53377e+25
      1.56798  7.53947e+25
      1.56798  7.54413e+25
      1.56799  7.54836e+25
      1.56799  7.55194e+25
      1.56800  7.55441e+25
      1.56800  7.55595e+25
      1.56801  7.55849e+25
      1.56801  7.55986e+25
      1.56801  7.56079e+25
      1.56802  7.56106e+25
      1.56802  7.55997e+25
      1.56803  7.55896e+25
      1.56803  7.55575e+25
      1.56804  7.54945e+25
      1.56804  7.54034e+25
      1.56805  7.52618e+25
      1.56805  7.50477e+25
      1.56806  7.47375e+25
      1.56806  7.43069e+25
      1.56807  7.37944e+25
      1.56807  7.31982e+25
      1.56808  7.26243e+25
      1.56808  7.21729e+25
      1.56809  7.19816e+25
      1.56809  7.20082e+25
      1.56809  7.21146e+25
      1.56810  7.21271e+25
      1.56810  7.19686e+25
      1.56811  7.16239e+25
      1.56811  7.11459e+25
      1.56812  7.06346e+25
      1.56812  7.01469e+25
      1.56813  6.97840e+25
      1.56813  6.95561e+25
      1.56814  6.93591e+25
      1.56814  6.90021e+25
      1.56815  6.83000e+25
      1.56815  6.72232e+25
      1.56816  6.57738e+25
      1.56816  6.40524e+25
      1.56817  6.22053e+25
      1.56817  6.06091e+25
      1.56817  5.95197e+25
      1.56818  5.92786e+25
      1.56818  6.00123e+25
      1.56819  6.14808e+25
      1.56819  6.32314e+25
      1.56820  6.49982e+25
      1.56820  6.65495e+25
      1.56821  6.79171e+25
      1.56821  6.90954e+25
      1.56822  7.01429e+25
      1.56822  7.09730e+25
      1.56823  7.16954e+25
      1.56823  7.23023e+25
      1.56823  7.27714e+25
      1.56824  7.31348e+25
      1.56824  7.34106e+25
      1.56825  7.36383e+25
      1.56825  7.38232e+25
      1.56826  7.39923e+25
      1.56826  7.41879e+25
      1.56827  7.44012e+25
      1.56827  7.45879e+25
      1.56828  7.47723e+25
      1.56828  7.49245e+25
      1.56829  7.50545e+25
      1.56829  7.51625e+25
      1.56830  7.52550e+25
      1.56830  7.53278e+25
      1.56831  7.54039e+25
      1.56831  7.54627e+25
      1.56832  7.55111e+25
      1.56832  7.55544e+25
      1.56832  7.55808e+25
      1.56833  7.56047e+25
      1.56833  7.56154e+25
      1.56834  7.56023e+25
      1.56834  7.55922e+25
      1.56835  7.55884e+25
      1.56835  7.55445e+25
      1.56836  7.54751e+25
      1.56836  7.53683e+25
      1.56836  7.52233e+25
      1.56837  7.50371e+25
      1.56837  7.48355e+25
      1.56838  7.46429e+25
      1.56838  7.44833e+25
      1.56839  7.43517e+25
      1.56839  7.42148e+25
      1.56840  7.40017e+25
      1.56840  7.36316e+25
      1.56841  7.30786e+25
      1.56841  7.23774e+25
      1.56842  7.15653e+25
      1.56842  7.07424e+25
      1.56843  7.00771e+25
      1.56843  6.96766e+25
      1.56844  6.96589e+25
      1.56844  6.99842e+25
      1.56845  7.05401e+25
      1.56845  7.11362e+25
      1.56845  7.17329e+25
      1.56846  7.22934e+25
      1.56846  7.28152e+25
      1.56847  7.32812e+25
      1.56847  7.37146e+25
      1.56848  7.40632e+25
      1.56848  7.43579e+25
      1.56849  7.46089e+25
      1.56849  7.48095e+25
      1.56850  7.49811e+25
      1.56850  7.51176e+25
      1.56850  7.52335e+25
      1.56851  7.53178e+25
      1.56851  7.53787e+25
      1.56852  7.54149e+25
      1.56852  7.54407e+25
      1.56853  7.54395e+25
      1.56853  7.54268e+25
      1.56854  7.53864e+25
      1.56854  7.53151e+25
      1.56855  7.52065e+25
      1.56855  7.50876e+25
      1.56856  7.49287e+25
      1.56856  7.47993e+25
      1.56857  7.46854e+25
      1.56857  7.46494e+25
      1.56858  7.46938e+25
      1.56858  7.47928e+25
      1.56859  7.49105e+25
      1.56859  7.49925e+25
      1.56859  7.50372e+25
      1.56860  7.50371e+25
      1.56860  7.49839e+25
      1.56861  7.48825e+25
      1.56861  7.47445e+25
      1.56862  7.45896e+25
      1.56862  7.44358e+25
      1.56863  7.43122e+25
      1.56863  7.42330e+25
      1.56863  7.41446e+25
      1.56864  7.39994e+25
      1.56864  7.37332e+25
      1.56865  7.33033e+25
      1.56865  7.26993e+25
      1.56866  7.19520e+25
      1.56866  7.11308e+25
      1.56867  7.03462e+25
      1.56867  6.97537e+25
      1.56868  6.95258e+25
      1.56868  6.97301e+25
      1.56869  7.02955e+25
      1.56869  7.10074e+25
      1.56870  7.17063e+25
      1.56870  7.23349e+25
      1.56871  7.28496e+25
      1.56871  7.33216e+25
      1.56872  7.37226e+25
      1.56872  7.40197e+25
      1.56872  7.42557e+25
      1.56873  7.44226e+25
      1.56873  7.45312e+25
      1.56874  7.45843e+25
      1.56874  7.45824e+25
      1.56875  7.45245e+25
      1.56875  7.44497e+25
      1.56876  7.43652e+25
      1.56876  7.43238e+25
      1.56877  7.43545e+25
      1.56877  7.44556e+25
      1.56878  7.46098e+25
      1.56878  7.47372e+25
      1.56878  7.48796e+25
      1.56879  7.49865e+25
      1.56879  7.50739e+25
      1.56880  7.51338e+25
      1.56880  7.51688e+25
      1.56881  7.51858e+25
      1.56881  7.51552e+25
      1.56882  7.50923e+25
      1.56882  7.50028e+25
      1.56883  7.49086e+25
      1.56883  7.48453e+25
      1.56884  7.48477e+25
      1.56884  7.49259e+25
      1.56885  7.50403e+25
      1.56885  7.51665e+25
      1.56885  7.52628e+25
      1.56886  7.53331e+25
      1.56886  7.53865e+25
      1.56887  7.54158e+25
      1.56887  7.54307e+25
      1.56888  7.54382e+25
      1.56888  7.54538e+25
      1.56889  7.54509e+25
      1.56889  7.54486e+25
      1.56890  7.54388e+25
      1.56890  7.54181e+25
      1.56891  7.53939e+25
      1.56891  7.53694e+25
      1.56892  7.53111e+25
      1.56892  7.52529e+25
      1.56893  7.51885e+25
      1.56893  7.51292e+25
      1.56894  7.50878e+25
      1.56894  7.50852e+25
      1.56894  7.50788e+25
      1.56895  7.50597e+25
      1.56895  7.50183e+25
      1.56896  7.49317e+25
      1.56896  7.48024e+25
      1.56897  7.46056e+25
      1.56897  7.43388e+25
      1.56898  7.39802e+25
      1.56898  7.34776e+25
      1.56899  7.28813e+25
      1.56899  7.21676e+25
      1.56899  7.13216e+25
      1.56900  7.04171e+25
      1.56900  6.94516e+25
      1.56901  6.83806e+25
      1.56901  6.73283e+25
      1.56902  6.62699e+25
      1.56902  6.52696e+25
      1.56903  6.45389e+25
      1.56903  6.41925e+25
      1.56904  6.40473e+25
      1.56904  6.38345e+25
      1.56905  6.32724e+25
      1.56905  6.23340e+25
      1.56906  6.11138e+25
      1.56906  5.99044e+25
      1.56907  5.90219e+25
      1.56907  5.87675e+25
      1.56908  5.93563e+25
      1.56908  6.06692e+25
      1.56908  6.23716e+25
      1.56909  6.40517e+25
      1.56909  6.55072e+25
      1.56910  6.68431e+25
      1.56910  6.79713e+25
      1.56911  6.89526e+25
      1.56911  6.97998e+25
      1.56912  7.04607e+25
      1.56912  7.09822e+25
      1.56912  7.14418e+25
      1.56913  7.17568e+25
      1.56913  7.19555e+25
      1.56914  7.20415e+25
      1.56914  7.19815e+25
      1.56915  7.17726e+25
      1.56915  7.13961e+25
      1.56916  7.08821e+25
      1.56916  7.02760e+25
      1.56917  6.96507e+25
      1.56917  6.91666e+25
      1.56918  6.89670e+25
      1.56918  6.91234e+25
      1.56919  6.96120e+25
      1.56919  7.02689e+25
      1.56920  7.09154e+25
      1.56920  7.15027e+25
      1.56921  7.19927e+25
      1.56921  7.24268e+25
      1.56921  7.27839e+25
      1.56922  7.30705e+25
      1.56922  7.33352e+25
      1.56923  7.35535e+25
      1.56923  7.37472e+25
      1.56924  7.39358e+25
      1.56924  7.40473e+25
      1.56925  7.41046e+25
      1.56925  7.42074e+25
      1.56926  7.43292e+25
      1.56926  7.43696e+25
      1.56927  7.43997e+25
      1.56927  7.44379e+25
      1.56927  7.44493e+25
      1.56928  7.44801e+25
      1.56928  7.45008e+25
      1.56929  7.45233e+25
      1.56929  7.45458e+25
      1.56930  7.45593e+25
      1.56930  7.45669e+25
      1.56931  7.45747e+25
      1.56931  7.45832e+25
      1.56932  7.46046e+25
      1.56932  7.46106e+25
      1.56933  7.46198e+25
      1.56933  7.46348e+25
      1.56934  7.46472e+25
      1.56934  7.46464e+25
      1.56935  7.46560e+25
      1.56935  7.46568e+25
      1.56935  7.46592e+25
      1.56936  7.46742e+25
      1.56936  7.46820e+25
      1.56937  7.46840e+25
      1.56937  7.46972e+25
      1.56938  7.46935e+25
      1.56938  7.46894e+25
      1.56939  7.46814e+25
      1.56939  7.46665e+25
      1.56940  7.46610e+25
      1.56940  7.46408e+25
      1.56941  7.46285e+25
      1.56941  7.46036e+25
      1.56942  7.45841e+25
      1.56942  7.45700e+25
      1.56943  7.45524e+25
      1.56943  7.45332e+25
      1.56943  7.45136e+25
      1.56944  7.44981e+25
      1.56944  7.44912e+25
      1.56945  7.44800e+25
      1.56945  7.44734e+25
      1.56946  7.44528e+25
      1.56946  7.44423e+25
      1.56947  7.44379e+25
      1.56947  7.44278e+25
      1.56948  7.44223e+25
      1.56948  7.44238e+25
      1.56948  7.43785e+25
      1.56949  7.43637e+25
      1.56949  7.42237e+25
      1.56950  7.41533e+25
      1.56950  7.40833e+25
      1.56951  7.40423e+25
      1.56951  7.39353e+25
      1.56952  7.38484e+25
      1.56952  7.37367e+25
      1.56953  7.36035e+25
      1.56953  7.34466e+25
      1.56954  7.32611e+25
      1.56954  7.30275e+25
      1.56955  7.27577e+25
      1.56955  7.24130e+25
      1.56956  7.20015e+25
      1.56956  7.14670e+25
      1.56957  7.07658e+25
      1.56957  6.98722e+25
      1.56957  6.87439e+25
      1.56958  6.73104e+25
      1.56958  6.55366e+25
      1.56959  6.34396e+25
      1.56959  6.10504e+25
      1.56960  5.86412e+25
      1.56960  5.63862e+25
      1.56961  5.47499e+25
      1.56961  5.39276e+25
      1.56961  5.41415e+25
      1.56962  5.53486e+25
      1.56962  5.71065e+25
      1.56963  5.89906e+25
      1.56963  6.07417e+25
      1.56964  6.22618e+25
      1.56964  6.35907e+25
      1.56965  6.46195e+25
      1.56965  6.53961e+25
      1.56966  6.58470e+25
      1.56966  6.59065e+25
      1.56967  6.55167e+25
      1.56967  6.46402e+25
      1.56968  6.32962e+25
      1.56968  6.15743e+25
      1.56969  5.96533e+25
      1.56969  5.78364e+25
      1.56970  5.65168e+25
      1.56970  5.60804e+25
      1.56970  5.66909e+25
      1.56971  5.81779e+25
      1.56971  6.00374e+25
      1.56972  6.18543e+25
      1.56972  6.34301e+25
      1.56973  6.47496e+25
      1.56973  6.59012e+25
      1.56974  6.68069e+25
      1.56974  6.75447e+25
      1.56975  6.80181e+25
      1.56975  6.83705e+25
      1.56976  6.86376e+25
      1.56976  6.89437e+25
      1.56977  6.91480e+25
      1.56977  6.93441e+25
      1.56977  6.95670e+25
      1.56978  6.97641e+25
      1.56978  6.99817e+25
      1.56979  7.02067e+25
      1.56979  7.04342e+25
      1.56980  7.06539e+25
      1.56980  7.08718e+25
      1.56981  7.10639e+25
      1.56981  7.12617e+25
      1.56982  7.14398e+25
      1.56982  7.16064e+25
      1.56983  7.17633e+25
      1.56983  7.19038e+25
      1.56983  7.20237e+25
      1.56984  7.21347e+25
      1.56984  7.22249e+25
      1.56985  7.22858e+25
      1.56985  7.23155e+25
      1.56986  7.23254e+25
      1.56986  7.23314e+25
      1.56987  7.23474e+25
      1.56987  7.24051e+25
      1.56988  7.24953e+25
      1.56988  7.26223e+25
      1.56989  7.27577e+25
      1.56989  7.28950e+25
      1.56990  7.30189e+25
      1.56990  7.31407e+25
      1.56991  7.32356e+25
      1.56991  7.33240e+25
      1.56992  7.34110e+25
      1.56992  7.34833e+25
      1.56993  7.35456e+25
      1.56993  7.36031e+25
      1.56993  7.36618e+25
      1.56994  7.37140e+25
      1.56994  7.37748e+25
      1.56995  7.38328e+25
      1.56995  7.38789e+25
      1.56996  7.39236e+25
      1.56996  7.39766e+25
      1.56997  7.40041e+25
      1.56997  7.40694e+25
      1.56997  7.41489e+25
      1.56998  7.42233e+25
      1.56998  7.43473e+25
      1.56999  7.44429e+25
      1.56999  7.45316e+25
      1.57000  7.46635e+25
      1.57000  7.45515e+25
      1.57001  7.44500e+25
      1.57001  7.43732e+25
      1.57002  7.43962e+25
      1.57002  7.43427e+25
      1.57003  7.43580e+25
      1.57003  7.43349e+25
      1.57004  7.43008e+25
      1.57004  7.43010e+25
      1.57005  7.42862e+25
      1.57005  7.42922e+25
      1.57006  7.43172e+25
      1.57006  7.43087e+25
      1.57006  7.43283e+25
      1.57007  7.43483e+25
      1.57007  7.43668e+25
      1.57008  7.43846e+25
      1.57008  7.43942e+25
      1.57009  7.44016e+25
      1.57009  7.44040e+25
      1.57010  7.44100e+25
      1.57010  7.43991e+25
      1.57011  7.44075e+25
      1.57011  7.44074e+25
      1.57012  7.44109e+25
      1.57012  7.44190e+25
      1.57012  7.44307e+25
      1.57013  7.44292e+25
      1.57013  7.44420e+25
      1.57014  7.44411e+25
      1.57014  7.44525e+25
      1.57015  7.44508e+25
      1.57015  7.44400e+25
      1.57016  7.44151e+25
      1.57016  7.43885e+25
      1.57017  7.43522e+25
      1.57017  7.43439e+25
      1.57018  7.43491e+25
      1.57018  7.43737e+25
      1.57019  7.44009e+25
      1.57019  7.44180e+25
      1.57019  7.44192e+25
      1.57020  7.44330e+25
      1.57020  7.44444e+25
      1.57021  7.44536e+25
      1.57021  7.44675e+25
      1.57022  7.44638e+25
      1.57022  7.44375e+25
      1.57023  7.44012e+25
      1.57023  7.43430e+25
      1.57024  7.42806e+25
      1.57024  7.42137e+25
      1.57025  7.40868e+25
      1.57025  7.39899e+25
      1.57026  7.38590e+25
      1.57026  7.37012e+25
      1.57027  7.36327e+25
      1.57027  7.36054e+25
      1.57028  7.36264e+25
      1.57028  7.36897e+25
      1.57028  7.37848e+25
      1.57029  7.37015e+25
      1.57029  7.36251e+25
      1.57030  7.35294e+25
      1.57030  7.34078e+25
      1.57031  7.33654e+25
      1.57031  7.33693e+25
      1.57032  7.34448e+25
      1.57032  7.35779e+25
      1.57033  7.36971e+25
      1.57033  7.38223e+25
      1.57033  7.39644e+25
      1.57034  7.40797e+25
      1.57034  7.41853e+25
      1.57035  7.42701e+25
      1.57035  7.43538e+25
      1.57036  7.44239e+25
      1.57036  7.44711e+25
      1.57037  7.45050e+25
      1.57037  7.45220e+25
      1.57038  7.45398e+25
      1.57038  7.45508e+25
      1.57039  7.45471e+25
      1.57039  7.45327e+25
      1.57040  7.44824e+25
      1.57040  7.44128e+25
      1.57041  7.43073e+25
      1.57041  7.41553e+25
      1.57042  7.39604e+25
      1.57042  7.37491e+25
      1.57042  7.35373e+25
      1.57043  7.33631e+25
      1.57043  7.32723e+25
      1.57044  7.32833e+25
      1.57044  7.33961e+25
      1.57045  7.35737e+25
      1.57045  7.37652e+25
      1.57046  7.39281e+25
      1.57046  7.40615e+25
      1.57047  7.41663e+25
      1.57047  7.42547e+25
      1.57048  7.43241e+25
      1.57048  7.43688e+25
      1.57048  7.44163e+25
      1.57049  7.44535e+25
      1.57049  7.45185e+25
      1.57050  7.45815e+25
      1.57050  7.46476e+25
      1.57051  7.47427e+25
      1.57051  7.48235e+25
      1.57052  7.49320e+25
      1.57052  7.50522e+25
      1.57053  7.51312e+25
      1.57053  7.52680e+25
      1.57054  7.52392e+25
      1.57054  7.51789e+25
      1.57055  7.50792e+25
      1.57055  7.49398e+25
      1.57055  7.47597e+25
      1.57056  7.45436e+25
      1.57056  7.44271e+25
      1.57057  7.42157e+25
      1.57057  7.40655e+25
      1.57058  7.39662e+25
      1.57058  7.39374e+25
      1.57059  7.40168e+25
      1.57059  7.41449e+25
      1.57060  7.42682e+25
      1.57060  7.43992e+25
      1.57061  7.44761e+25
      1.57061  7.45416e+25
      1.57062  7.45948e+25
      1.57062  7.46327e+25
      1.57063  7.46745e+25
      1.57063  7.46976e+25
      1.57064  7.47129e+25
      1.57064  7.47246e+25
      1.57064  7.47344e+25
      1.57065  7.47375e+25
      1.57065  7.47503e+25
      1.57066  7.47434e+25
      1.57066  7.47368e+25
      1.57067  7.47346e+25
      1.57067  7.47284e+25
      1.57068  7.47236e+25
      1.57068  7.47239e+25
      1.57068  7.47290e+25
      1.57069  7.47303e+25
      1.57069  7.47391e+25
      1.57070  7.47448e+25
      1.57070  7.47558e+25
      1.57071  7.47574e+25
      1.57071  7.47684e+25
      1.57072  7.47816e+25
      1.57072  7.47883e+25
      1.57073  7.47831e+25
      1.57073  7.47747e+25
      1.57074  7.47677e+25
      1.57074  7.47522e+25
      1.57075  7.47503e+25
      1.57075  7.47556e+25
      1.57076  7.47609e+25
      1.57076  7.47679e+25
      1.57077  7.47807e+25
      1.57077  7.47970e+25
      1.57077  7.48369e+25
      1.57078  7.48715e+25
      1.57078  7.49037e+25
      1.57079  7.49601e+25
      1.57079  7.50109e+25
      1.57080  7.50909e+25
      1.57080  7.52090e+25
      1.57081  7.52823e+25
      1.57081  7.53724e+25
      1.57082  7.53325e+25
      1.57082  7.52611e+25
      1.57083  7.51539e+25
      1.57083  7.50120e+25
      1.57084  7.48486e+25
      1.57084  7.46823e+25
      1.57085  7.46797e+25
      1.57085  7.46585e+25
      1.57086  7.46931e+25
      1.57086  7.47553e+25
      1.57086  7.47708e+25
      1.57087  7.47832e+25
      1.57087  7.47720e+25
      1.57088  7.47386e+25
      1.57088  7.47020e+25
      1.57089  7.46392e+25
      1.57089  7.45761e+25
      1.57090  7.45187e+25
      1.57090  7.44867e+25
      1.57091  7.44906e+25
      1.57091  7.45258e+25
      1.57091  7.45765e+25
      1.57092  7.46351e+25
      1.57092  7.46826e+25
      1.57093  7.47247e+25
      1.57093  7.47486e+25
      1.57094  7.47678e+25
      1.57094  7.47910e+25
      1.57095  7.47995e+25
      1.57095  7.48183e+25
      1.57096  7.48249e+25
      1.57096  7.48298e+25
      1.57097  7.48315e+25
      1.57097  7.48349e+25
      1.57098  7.48377e+25
      1.57098  7.48247e+25
      1.57099  7.48181e+25
      1.57099  7.48252e+25
      1.57100  7.48219e+25
      1.57100  7.48159e+25
      1.57100  7.48147e+25
      1.57101  7.48271e+25
      1.57101  7.48181e+25
      1.57102  7.48104e+25
      1.57102  7.48085e+25
      1.57103  7.48070e+25
      1.57103  7.48065e+25
      1.57104  7.47971e+25
      1.57104  7.47934e+25
      1.57105  7.47767e+25
      1.57105  7.47608e+25
      1.57105  7.47378e+25
      1.57106  7.46976e+25
      1.57106  7.46345e+25
      1.57107  7.45778e+25
      1.57107  7.44929e+25
      1.57108  7.43915e+25
      1.57108  7.43022e+25
      1.57109  7.41678e+25
      1.57109  7.40159e+25
      1.57110  7.38870e+25
      1.57110  7.36864e+25
      1.57111  7.34923e+25
      1.57111  7.33304e+25
      1.57112  7.32204e+25
      1.57112  7.31885e+25
      1.57113  7.32574e+25
      1.57113  7.34817e+25
      1.57113  7.37077e+25
      1.57114  7.39528e+25
      1.57114  7.41159e+25
      1.57115  7.42396e+25
      1.57115  7.43501e+25
      1.57116  7.44126e+25
      1.57116  7.44680e+25
      1.57117  7.44872e+25
      1.57117  7.44925e+25
      1.57118  7.45037e+25
      1.57118  7.45143e+25
      1.57119  7.45153e+25
      1.57119  7.45252e+25
      1.57120  7.45158e+25
      1.57120  7.45024e+25
      1.57121  7.44844e+25
      1.57121  7.44893e+25
      1.57122  7.44928e+25
      1.57122  7.45113e+25
      1.57122  7.45307e+25
      1.57123  7.45539e+25
      1.57123  7.45792e+25
      1.57124  7.46131e+25
      1.57124  7.46133e+25
      1.57125  7.46014e+25
      1.57125  7.45777e+25
      1.57126  7.45264e+25
      1.57126  7.44647e+25
      1.57127  7.43913e+25
      1.57127  7.43169e+25
      1.57127  7.42624e+25
      1.57128  7.42484e+25
      1.57128  7.42962e+25
      1.57129  7.43720e+25
      1.57129  7.44714e+25
      1.57130  7.45650e+25
      1.57130  7.46372e+25
      1.57131  7.46904e+25
      1.57131  7.47335e+25
      1.57132  7.47591e+25
      1.57132  7.47794e+25
      1.57133  7.48118e+25
      1.57133  7.48478e+25
      1.57134  7.48649e+25
      1.57134  7.48748e+25
      1.57135  7.48844e+25
      1.57135  7.48900e+25
      1.57135  7.48876e+25
      1.57136  7.48835e+25
      1.57136  7.48963e+25
      1.57137  7.49001e+25
      1.57137  7.49043e+25
      1.57138  7.49332e+25
      1.57138  7.49359e+25
      1.57139  7.49355e+25
      1.57139  7.49497e+25
      1.57140  7.48791e+25
      1.57140  7.48134e+25
      1.57141  7.47585e+25
      1.57141  7.47226e+25
      1.57142  7.47150e+25
      1.57142  7.47388e+25
      1.57143  7.47946e+25
      1.57143  7.47819e+25
      1.57144  7.47825e+25
      1.57144  7.47581e+25
      1.57144  7.47322e+25
      1.57145  7.47130e+25
      1.57145  7.46778e+25
      1.57146  7.46455e+25
      1.57146  7.46222e+25
      1.57147  7.46016e+25
      1.57147  7.45947e+25
      1.57148  7.45982e+25
      1.57148  7.46296e+25
      1.57149  7.46627e+25
      1.57149  7.46890e+25
      1.57149  7.47221e+25
      1.57150  7.47435e+25
      1.57150  7.47638e+25
      1.57151  7.47766e+25
      1.57151  7.47789e+25
      1.57152  7.47609e+25
      1.57152  7.47465e+25
      1.57153  7.47228e+25
      1.57153  7.46833e+25
      1.57154  7.46416e+25
      1.57154  7.45864e+25
      1.57155  7.44986e+25
      1.57155  7.43866e+25
