# Mdwarf for EChO resolution
1
97995.00
1.57333	2.58156E+23
1.58	2.59387E+23
1.58667	2.60573E+23
1.59333	2.61714E+23
1.6	2.62848E+23
1.60667	2.64042E+23
1.61333	2.65345E+23
1.62	2.66774E+23
1.62667	2.68278E+23
1.63333	2.69833E+23
1.64	2.71411E+23
1.64667	2.7296E+23
1.65333	2.74219E+23
1.66	2.7478E+23
1.66667	2.74494E+23
1.67333	2.73237E+23
1.68	2.70838E+23
1.68667	2.66824E+23
1.69333	2.61872E+23
1.7	2.561E+23
1.70667	2.49596E+23
1.71333	2.42303E+23
1.72	2.34619E+23
1.72667	2.26803E+23
1.73333	2.19016E+23
1.74	2.1143E+23
1.74667	2.04351E+23
1.75333	1.97537E+23
1.76	1.91013E+23
1.76667	1.84804E+23
1.77333	1.79157E+23
1.78	1.7402E+23
1.78667	1.69385E+23
1.79333	1.65264E+23
1.8	1.61823E+23
1.80667	1.58672E+23
1.81333	1.55675E+23
1.82	1.52726E+23
1.82667	1.4981E+23
1.83333	1.47126E+23
1.84	1.44701E+23
1.84667	1.42637E+23
1.85333	1.40869E+23
1.86	1.39274E+23
1.86667	1.3785E+23
1.87333	1.36893E+23
1.88	1.36311E+23
1.88667	1.36021E+23
1.89333	1.3602E+23
1.9	1.35994E+23
1.90667	1.35861E+23
1.91333	1.35575E+23
1.92	1.35081E+23
1.92667	1.34485E+23
1.93333	1.3378E+23
1.94	1.32802E+23
1.94667	1.31655E+23
1.95333	1.3039E+23
1.96	1.29042E+23
1.96667	1.27669E+23
1.97333	1.26284E+23
1.98	1.24892E+23
1.98667	1.23504E+23
1.99333	1.22135E+23
2	1.20814E+23
2.00667	1.1965E+23
2.01333	1.18609E+23
2.02	1.17787E+23
2.02667	1.17106E+23
2.03333	1.16506E+23
2.04	1.16021E+23
2.04667	1.15628E+23
2.05333	1.15294E+23
2.06	1.15052E+23
2.06667	1.14871E+23
2.07333	1.14734E+23
2.08	1.14682E+23
2.08667	1.14659E+23
2.09333	1.14667E+23
2.1	1.14737E+23
2.10667	1.14846E+23
2.11333	1.15017E+23
2.12	1.15252E+23
2.12667	1.15513E+23
2.13333	1.15799E+23
2.14	1.16071E+23
2.14667	1.16334E+23
