# Data taken from Menang et al. (2013), which has been normalised to Thuillier. Smoothed to 0.0003 microns. Triangular.
# Wavelength (microns)    Spectral Luminosity (W micron-1)
1
6.955e5
       1.4900353   8.5255013e+25
       1.4900387   8.5227564e+25
       1.4900420   8.5200097e+25
       1.4900454   8.5171680e+25
       1.4900487   8.5142949e+25
       1.4900521   8.5113858e+25
       1.4900554   8.5084408e+25
       1.4900587   8.5054607e+25
       1.4900621   8.5024585e+25
       1.4900654   8.4994185e+25
       1.4900688   8.4963600e+25
       1.4900721   8.4933283e+25
       1.4900755   8.4902228e+25
       1.4900788   8.4871062e+25
       1.4900822   8.4839740e+25
       1.4900855   8.4808389e+25
       1.4900889   8.4777030e+25
       1.4900922   8.4745597e+25
       1.4900955   8.4714293e+25
       1.4900989   8.4683025e+25
       1.4901022   8.4651961e+25
       1.4901056   8.4621118e+25
       1.4901089   8.4590561e+25
       1.4901123   8.4560428e+25
       1.4901156   8.4530849e+25
       1.4901190   8.4502044e+25
       1.4901223   8.4474245e+25
       1.4901257   8.4447986e+25
       1.4901290   8.4423775e+25
       1.4901323   8.4402404e+25
       1.4901357   8.4384234e+25
       1.4901390   8.4371146e+25
       1.4901424   8.4363601e+25
       1.4901457   8.4361877e+25
       1.4901491   8.4366000e+25
       1.4901524   8.4375417e+25
       1.4901558   8.4389067e+25
       1.4901591   8.4406204e+25
       1.4901625   8.4425924e+25
       1.4901658   8.4447202e+25
       1.4901691   8.4470500e+25
       1.4901725   8.4495044e+25
       1.4901758   8.4520528e+25
       1.4901792   8.4546704e+25
       1.4901825   8.4573608e+25
       1.4901859   8.4600365e+25
       1.4901892   8.4628082e+25
       1.4901926   8.4656056e+25
       1.4901959   8.4684427e+25
       1.4901993   8.4712485e+25
       1.4902026   8.4741262e+25
       1.4902059   8.4770325e+25
       1.4902093   8.4799526e+25
       1.4902126   8.4828598e+25
       1.4902160   8.4858251e+25
       1.4902193   8.4888181e+25
       1.4902227   8.4918194e+25
       1.4902260   8.4947828e+25
       1.4902294   8.4978164e+25
       1.4902327   8.5008417e+25
       1.4902361   8.5038328e+25
       1.4902394   8.5068774e+25
       1.4902428   8.5099248e+25
       1.4902461   8.5129252e+25
       1.4902494   8.5159708e+25
       1.4902528   8.5190062e+25
       1.4902561   8.5219826e+25
       1.4902595   8.5250023e+25
       1.4902628   8.5280156e+25
       1.4902662   8.5309670e+25
       1.4902695   8.5339619e+25
       1.4902729   8.5368921e+25
       1.4902762   8.5398630e+25
       1.4902796   8.5428338e+25
       1.4902829   8.5457493e+25
       1.4902863   8.5487220e+25
       1.4902896   8.5516431e+25
       1.4902929   8.5546158e+25
       1.4902963   8.5575506e+25
       1.4902996   8.5605363e+25
       1.4903030   8.5634711e+25
       1.4903063   8.5664613e+25
       1.4903097   8.5694101e+25
       1.4903130   8.5724049e+25
       1.4903164   8.5753591e+25
       1.4903197   8.5783650e+25
       1.4903231   8.5813303e+25
       1.4903264   8.5843648e+25
       1.4903298   8.5873901e+25
       1.4903331   8.5905353e+25
       1.4903364   8.5937136e+25
       1.4903398   8.5970396e+25
       1.4903431   8.6004338e+25
       1.4903465   8.6039073e+25
       1.4903498   8.6074952e+25
       1.4903532   8.6110849e+25
       1.4903565   8.6147485e+25
       1.4903599   8.6183871e+25
       1.4903632   8.6220414e+25
       1.4903666   8.6257649e+25
       1.4903699   8.6294496e+25
       1.4903733   8.6331574e+25
       1.4903766   8.6369371e+25
       1.4903799   8.6406938e+25
       1.4903833   8.6444754e+25
       1.4903866   8.6483400e+25
       1.4903900   8.6521668e+25
       1.4903933   8.6560111e+25
       1.4903967   8.6599172e+25
       1.4904000   8.6637845e+25
       1.4904034   8.6676565e+25
       1.4904067   8.6715239e+25
       1.4904101   8.6754244e+25
       1.4904134   8.6792466e+25
       1.4904168   8.6830355e+25
       1.4904201   8.6867646e+25
       1.4904235   8.6904585e+25
       1.4904268   8.6939957e+25
       1.4904301   8.6973936e+25
       1.4904335   8.7006070e+25
       1.4904368   8.7036110e+25
       1.4904402   8.7063993e+25
       1.4904435   8.7088407e+25
       1.4904469   8.7109685e+25
       1.4904502   8.7127818e+25
       1.4904536   8.7143120e+25
       1.4904569   8.7156180e+25
       1.4904603   8.7167691e+25
       1.4904636   8.7177173e+25
       1.4904670   8.7185464e+25
       1.4904703   8.7192843e+25
       1.4904737   8.7199327e+25
       1.4904770   8.7204898e+25
       1.4904804   8.7209685e+25
       1.4904837   8.7213356e+25
       1.4904870   8.7215828e+25
       1.4904904   8.7217147e+25
       1.4904937   8.7216068e+25
       1.4904971   8.7212922e+25
       1.4905004   8.7207637e+25
       1.4905038   8.7200268e+25
       1.4905071   8.7191220e+25
       1.4905105   8.7180779e+25
       1.4905138   8.7169130e+25
       1.4905172   8.7156623e+25
       1.4905205   8.7143415e+25
       1.4905239   8.7129562e+25
       1.4905272   8.7115293e+25
       1.4905306   8.7100582e+25
       1.4905339   8.7085566e+25
       1.4905373   8.7070182e+25
       1.4905406   8.7054474e+25
       1.4905439   8.7038481e+25
       1.4905473   8.7021704e+25
       1.4905506   8.7005166e+25
       1.4905540   8.6988287e+25
       1.4905573   8.6971123e+25
       1.4905607   8.6953681e+25
       1.4905640   8.6935908e+25
       1.4905674   8.6917793e+25
       1.4905707   8.6899475e+25
       1.4905741   8.6881149e+25
       1.4905774   8.6862259e+25
       1.4905808   8.6843951e+25
       1.4905841   8.6825808e+25
       1.4905875   8.6807887e+25
       1.4905908   8.6790160e+25
       1.4905942   8.6772636e+25
       1.4905975   8.6754779e+25
       1.4906009   8.6737541e+25
       1.4906042   8.6720514e+25
       1.4906076   8.6703497e+25
       1.4906109   8.6686637e+25
       1.4906142   8.6669325e+25
       1.4906176   8.6652658e+25
       1.4906209   8.6635954e+25
       1.4906243   8.6619186e+25
       1.4906276   8.6601736e+25
       1.4906310   8.6584516e+25
       1.4906343   8.6566798e+25
       1.4906377   8.6548526e+25
       1.4906410   8.6528982e+25
       1.4906444   8.6509391e+25
       1.4906477   8.6489312e+25
       1.4906511   8.6468357e+25
       1.4906544   8.6447650e+25
       1.4906578   8.6426805e+25
       1.4906611   8.6405296e+25
       1.4906645   8.6384276e+25
       1.4906678   8.6363146e+25
       1.4906712   8.6341295e+25
       1.4906745   8.6319786e+25
       1.4906779   8.6297604e+25
       1.4906812   8.6275643e+25
       1.4906845   8.6253424e+25
       1.4906879   8.6230523e+25
       1.4906912   8.6207981e+25
       1.4906946   8.6184830e+25
       1.4906979   8.6162076e+25
       1.4907013   8.6139220e+25
       1.4907046   8.6115848e+25
       1.4907080   8.6092947e+25
       1.4907113   8.6069593e+25
       1.4907147   8.6046941e+25
       1.4907180   8.6024002e+25
       1.4907214   8.6002069e+25
       1.4907247   8.5980182e+25
       1.4907281   8.5959365e+25
       1.4907314   8.5938584e+25
       1.4907348   8.5918745e+25
       1.4907381   8.5898703e+25
       1.4907415   8.5879453e+25
       1.4907448   8.5860047e+25
       1.4907482   8.5841545e+25
       1.4907515   8.5823062e+25
       1.4907549   8.5805224e+25
       1.4907582   8.5788419e+25
       1.4907616   8.5771660e+25
       1.4907649   8.5755943e+25
       1.4907683   8.5740144e+25
       1.4907716   8.5724768e+25
       1.4907749   8.5710527e+25
       1.4907783   8.5696702e+25
       1.4907816   8.5684545e+25
       1.4907850   8.5673615e+25
       1.4907883   8.5665065e+25
       1.4907917   8.5660168e+25
       1.4907950   8.5658378e+25
       1.4907984   8.5660684e+25
       1.4908017   8.5667694e+25
       1.4908051   8.5677877e+25
       1.4908084   8.5691204e+25
       1.4908118   8.5706893e+25
       1.4908151   8.5724953e+25
       1.4908185   8.5744137e+25
       1.4908218   8.5764346e+25
       1.4908252   8.5785892e+25
       1.4908285   8.5807585e+25
       1.4908319   8.5829841e+25
       1.4908352   8.5852374e+25
       1.4908386   8.5875257e+25
       1.4908419   8.5898712e+25
       1.4908453   8.5921863e+25
       1.4908486   8.5945050e+25
       1.4908520   8.5968182e+25
       1.4908553   8.5991868e+25
       1.4908587   8.6015129e+25
       1.4908620   8.6038492e+25
       1.4908654   8.6062132e+25
       1.4908687   8.6085928e+25
       1.4908721   8.6109863e+25
       1.4908754   8.6134000e+25
       1.4908788   8.6158553e+25
       1.4908821   8.6182478e+25
       1.4908855   8.6206394e+25
       1.4908888   8.6230172e+25
       1.4908921   8.6253812e+25
       1.4908955   8.6277313e+25
       1.4908988   8.6300731e+25
       1.4909022   8.6324094e+25
       1.4909055   8.6347410e+25
       1.4909089   8.6370663e+25
       1.4909122   8.6393878e+25
       1.4909156   8.6417545e+25
       1.4909189   8.6440733e+25
       1.4909223   8.6463911e+25
       1.4909256   8.6487145e+25
       1.4909290   8.6510572e+25
       1.4909323   8.6534193e+25
       1.4909357   8.6558128e+25
       1.4909390   8.6582311e+25
       1.4909424   8.6606809e+25
       1.4909457   8.6631500e+25
       1.4909491   8.6655997e+25
       1.4909524   8.6681084e+25
       1.4909558   8.6706310e+25
       1.4909591   8.6731665e+25
       1.4909625   8.6757039e+25
       1.4909658   8.6782652e+25
       1.4909692   8.6808293e+25
       1.4909725   8.6834155e+25
       1.4909759   8.6860258e+25
       1.4909792   8.6886553e+25
       1.4909826   8.6913089e+25
       1.4909859   8.6939588e+25
       1.4909893   8.6965625e+25
       1.4909926   8.6992152e+25
       1.4909960   8.7018743e+25
       1.4909993   8.7045278e+25
       1.4910027   8.7071777e+25
       1.4910060   8.7098202e+25
       1.4910094   8.7124055e+25
       1.4910127   8.7150268e+25
       1.4910161   8.7176435e+25
       1.4910194   8.7202251e+25
       1.4910228   8.7227947e+25
       1.4910261   8.7252795e+25
       1.4910295   8.7277873e+25
       1.4910328   8.7302749e+25
       1.4910362   8.7327385e+25
       1.4910395   8.7351347e+25
       1.4910429   8.7375706e+25
       1.4910462   8.7399936e+25
       1.4910496   8.7424101e+25
       1.4910529   8.7447667e+25
       1.4910563   8.7471712e+25
       1.4910596   8.7495674e+25
       1.4910630   8.7519028e+25
       1.4910663   8.7542842e+25
       1.4910697   8.7566454e+25
       1.4910730   8.7589347e+25
       1.4910764   8.7612424e+25
       1.4910797   8.7634855e+25
       1.4910831   8.7656022e+25
       1.4910864   8.7676701e+25
       1.4910898   8.7695969e+25
       1.4910931   8.7712995e+25
       1.4910965   8.7728518e+25
       1.4910998   8.7741431e+25
       1.4911032   8.7752813e+25
       1.4911065   8.7762340e+25
       1.4911099   8.7769839e+25
       1.4911132   8.7776563e+25
       1.4911166   8.7781986e+25
       1.4911199   8.7787068e+25
       1.4911233   8.7791099e+25
       1.4911266   8.7795129e+25
       1.4911300   8.7798311e+25
       1.4911333   8.7801706e+25
       1.4911367   8.7804417e+25
       1.4911400   8.7807461e+25
       1.4911434   8.7809979e+25
       1.4911467   8.7812995e+25
       1.4911501   8.7815578e+25
       1.4911534   8.7818695e+25
       1.4911568   8.7821407e+25
       1.4911601   8.7824635e+25
       1.4911635   8.7827144e+25
       1.4911668   8.7830068e+25
       1.4911702   8.7832143e+25
       1.4911735   8.7833923e+25
       1.4911769   8.7835786e+25
       1.4911802   8.7836745e+25
       1.4911836   8.7837631e+25
       1.4911869   8.7837529e+25
       1.4911903   8.7836699e+25
       1.4911936   8.7835703e+25
       1.4911970   8.7833582e+25
       1.4912003   8.7831479e+25
       1.4912037   8.7828361e+25
       1.4912070   8.7824755e+25
       1.4912104   8.7821324e+25
       1.4912137   8.7816887e+25
       1.4912171   8.7811916e+25
       1.4912204   8.7806760e+25
       1.4912238   8.7800027e+25
       1.4912271   8.7792040e+25
       1.4912305   8.7782318e+25
       1.4912338   8.7771121e+25
       1.4912372   8.7757129e+25
       1.4912405   8.7740619e+25
       1.4912439   8.7721674e+25
       1.4912472   8.7700433e+25
       1.4912506   8.7676332e+25
       1.4912539   8.7649714e+25
       1.4912573   8.7620854e+25
       1.4912606   8.7590435e+25
       1.4912640   8.7557545e+25
       1.4912673   8.7522994e+25
       1.4912707   8.7486866e+25
       1.4912740   8.7449336e+25
       1.4912774   8.7411262e+25
       1.4912807   8.7371721e+25
       1.4912841   8.7331387e+25
       1.4912874   8.7290546e+25
       1.4912908   8.7249023e+25
       1.4912941   8.7206992e+25
       1.4912975   8.7164518e+25
       1.4913008   8.7121583e+25
       1.4913042   8.7078667e+25
       1.4913075   8.7034828e+25
       1.4913109   8.6990593e+25
       1.4913142   8.6946063e+25
       1.4913176   8.6901219e+25
       1.4913209   8.6856190e+25
       1.4913243   8.6810913e+25
       1.4913276   8.6765487e+25
       1.4913310   8.6719896e+25
       1.4913343   8.6674231e+25
       1.4913377   8.6628419e+25
       1.4913410   8.6582523e+25
       1.4913444   8.6536407e+25
       1.4913477   8.6490142e+25
       1.4913511   8.6443647e+25
       1.4913544   8.6396894e+25
       1.4913578   8.6349892e+25
       1.4913611   8.6302668e+25
       1.4913645   8.6255140e+25
       1.4913678   8.6207501e+25
       1.4913712   8.6159659e+25
       1.4913745   8.6111670e+25
       1.4913779   8.6063598e+25
       1.4913812   8.6015295e+25
       1.4913846   8.5966863e+25
       1.4913879   8.5918136e+25
       1.4913913   8.5868736e+25
       1.4913946   8.5819502e+25
       1.4913980   8.5770000e+25
       1.4914013   8.5720378e+25
       1.4914047   8.5670470e+25
       1.4914081   8.5620406e+25
       1.4914114   8.5570212e+25
       1.4914148   8.5519880e+25
       1.4914181   8.5468857e+25
       1.4914215   8.5418174e+25
       1.4914248   8.5367243e+25
       1.4914282   8.5316081e+25
       1.4914315   8.5264670e+25
       1.4914349   8.5212392e+25
       1.4914382   8.5160390e+25
       1.4914416   8.5107955e+25
       1.4914449   8.5055308e+25
       1.4914483   8.5001767e+25
       1.4914516   8.4948354e+25
       1.4914550   8.4894757e+25
       1.4914583   8.4840966e+25
       1.4914617   8.4786558e+25
       1.4914650   8.4732592e+25
       1.4914684   8.4678672e+25
       1.4914717   8.4625010e+25
       1.4914751   8.4571173e+25
       1.4914784   8.4518388e+25
       1.4914818   8.4466322e+25
       1.4914851   8.4414588e+25
       1.4914885   8.4364385e+25
       1.4914918   8.4315243e+25
       1.4914952   8.4266535e+25
       1.4914985   8.4219339e+25
       1.4915019   8.4172401e+25
       1.4915052   8.4126561e+25
       1.4915086   8.4081228e+25
       1.4915119   8.4035840e+25
       1.4915153   8.3991540e+25
       1.4915186   8.3947720e+25
       1.4915220   8.3905707e+25
       1.4915254   8.3865456e+25
       1.4915287   8.3827281e+25
       1.4915321   8.3792785e+25
       1.4915354   8.3761481e+25
       1.4915388   8.3734835e+25
       1.4915421   8.3712275e+25
       1.4915455   8.3694796e+25
       1.4915488   8.3681496e+25
       1.4915522   8.3673232e+25
       1.4915555   8.3668731e+25
       1.4915589   8.3668713e+25
       1.4915622   8.3671885e+25
       1.4915656   8.3678794e+25
       1.4915689   8.3688137e+25
       1.4915723   8.3700395e+25
       1.4915756   8.3714119e+25
       1.4915790   8.3730020e+25
       1.4915823   8.3746742e+25
       1.4915857   8.3765060e+25
       1.4915890   8.3783811e+25
       1.4915924   8.3803411e+25
       1.4915957   8.3824320e+25
       1.4915991   8.3845562e+25
       1.4916024   8.3867947e+25
       1.4916058   8.3890544e+25
       1.4916091   8.3913824e+25
       1.4916125   8.3938072e+25
       1.4916159   8.3962265e+25
       1.4916192   8.3986670e+25
       1.4916226   8.4011841e+25
       1.4916259   8.4036568e+25
       1.4916293   8.4061342e+25
       1.4916326   8.4086587e+25
       1.4916360   8.4111287e+25
       1.4916393   8.4135904e+25
       1.4916427   8.4160955e+25
       1.4916460   8.4185268e+25
       1.4916494   8.4209294e+25
       1.4916527   8.4233054e+25
       1.4916561   8.4256832e+25
       1.4916594   8.4279715e+25
       1.4916628   8.4302192e+25
       1.4916661   8.4324172e+25
       1.4916695   8.4346354e+25
       1.4916728   8.4367678e+25
       1.4916762   8.4388827e+25
       1.4916795   8.4409930e+25
       1.4916829   8.4431024e+25
       1.4916863   8.4452782e+25
       1.4916896   8.4474153e+25
       1.4916930   8.4495809e+25
       1.4916963   8.4517641e+25
       1.4916997   8.4539454e+25
       1.4917030   8.4561452e+25
       1.4917064   8.4583284e+25
       1.4917097   8.4605374e+25
       1.4917131   8.4626652e+25
       1.4917164   8.4647626e+25
       1.4917198   8.4668203e+25
       1.4917231   8.4688430e+25
       1.4917265   8.4708297e+25
       1.4917298   8.4727906e+25
       1.4917332   8.4747478e+25
       1.4917365   8.4767059e+25
       1.4917399   8.4786825e+25
       1.4917432   8.4806821e+25
       1.4917466   8.4827122e+25
       1.4917500   8.4847709e+25
       1.4917533   8.4868664e+25
       1.4917567   8.4890191e+25
       1.4917600   8.4911488e+25
       1.4917634   8.4932942e+25
       1.4917667   8.4954340e+25
       1.4917701   8.4975249e+25
       1.4917734   8.4996500e+25
       1.4917768   8.5017502e+25
       1.4917801   8.5038199e+25
       1.4917835   8.5058490e+25
       1.4917868   8.5078348e+25
       1.4917902   8.5097680e+25
       1.4917935   8.5116588e+25
       1.4917969   8.5134971e+25
       1.4918002   8.5152919e+25
       1.4918036   8.5170554e+25
       1.4918069   8.5187959e+25
       1.4918103   8.5205142e+25
       1.4918137   8.5222039e+25
       1.4918170   8.5238162e+25
       1.4918204   8.5254146e+25
       1.4918237   8.5269383e+25
       1.4918271   8.5283485e+25
       1.4918304   8.5296177e+25
       1.4918338   8.5307069e+25
       1.4918371   8.5315278e+25
       1.4918405   8.5321569e+25
       1.4918438   8.5325184e+25
       1.4918472   8.5325931e+25
       1.4918505   8.5323791e+25
       1.4918539   8.5318110e+25
       1.4918572   8.5310159e+25
       1.4918606   8.5299340e+25
       1.4918640   8.5285883e+25
       1.4918673   8.5269669e+25
       1.4918707   8.5251923e+25
       1.4918740   8.5232517e+25
       1.4918774   8.5211801e+25
       1.4918807   8.5189656e+25
       1.4918841   8.5167262e+25
       1.4918874   8.5144258e+25
       1.4918908   8.5120351e+25
       1.4918941   8.5096537e+25
       1.4918975   8.5072298e+25
       1.4919008   8.5047247e+25
       1.4919042   8.5022298e+25
       1.4919075   8.4997007e+25
       1.4919109   8.4971007e+25
       1.4919143   8.4945237e+25
       1.4919176   8.4919273e+25
       1.4919210   8.4892645e+25
       1.4919243   8.4866460e+25
       1.4919277   8.4839740e+25
       1.4919310   8.4813527e+25
       1.4919344   8.4787406e+25
       1.4919377   8.4760926e+25
       1.4919411   8.4735294e+25
       1.4919444   8.4709570e+25
       1.4919478   8.4684916e+25
       1.4919511   8.4660548e+25
       1.4919545   8.4637545e+25
       1.4919578   8.4615058e+25
       1.4919612   8.4594075e+25
       1.4919646   8.4574236e+25
       1.4919679   8.4554876e+25
       1.4919713   8.4536964e+25
       1.4919746   8.4519301e+25
       1.4919780   8.4502293e+25
       1.4919813   8.4486263e+25
       1.4919847   8.4470178e+25
       1.4919880   8.4455014e+25
       1.4919914   8.4439722e+25
       1.4919947   8.4425370e+25
       1.4919981   8.4411065e+25
       1.4920014   8.4397995e+25
       1.4920048   8.4385193e+25
       1.4920082   8.4373406e+25
       1.4920115   8.4363279e+25
       1.4920149   8.4354037e+25
       1.4920182   8.4346778e+25
       1.4920216   8.4340598e+25
       1.4920249   8.4335959e+25
       1.4920283   8.4333330e+25
       1.4920316   8.4331698e+25
       1.4920350   8.4331172e+25
       1.4920383   8.4332141e+25
       1.4920417   8.4333441e+25
       1.4920450   8.4335230e+25
       1.4920484   8.4337850e+25
       1.4920518   8.4340322e+25
       1.4920551   8.4342987e+25
       1.4920585   8.4346391e+25
       1.4920618   8.4349582e+25
       1.4920652   8.4353105e+25
       1.4920685   8.4356979e+25
       1.4920719   8.4361748e+25
       1.4920752   8.4366451e+25
       1.4920786   8.4371561e+25
       1.4920819   8.4377123e+25
       1.4920853   8.4383635e+25
       1.4920887   8.4390091e+25
       1.4920920   8.4397073e+25
       1.4920954   8.4404424e+25
       1.4920987   8.4412209e+25
       1.4921021   8.4420943e+25
       1.4921054   8.4429595e+25
       1.4921088   8.4438689e+25
       1.4921121   8.4448263e+25
       1.4921155   8.4458261e+25
       1.4921188   8.4468720e+25
       1.4921222   8.4479650e+25
       1.4921255   8.4491567e+25
       1.4921289   8.4503566e+25
       1.4921323   8.4516110e+25
       1.4921356   8.4529456e+25
       1.4921390   8.4543706e+25
       1.4921423   8.4559091e+25
       1.4921457   8.4575896e+25
       1.4921490   8.4594269e+25
       1.4921524   8.4614634e+25
       1.4921557   8.4637102e+25
       1.4921591   8.4661692e+25
       1.4921624   8.4688559e+25
       1.4921658   8.4717576e+25
       1.4921692   8.4748530e+25
       1.4921725   8.4781162e+25
       1.4921759   8.4815141e+25
       1.4921792   8.4850217e+25
       1.4921826   8.4886106e+25
       1.4921859   8.4922649e+25
       1.4921893   8.4959708e+25
       1.4921926   8.4997256e+25
       1.4921960   8.5035192e+25
       1.4921993   8.5073607e+25
       1.4922027   8.5112567e+25
       1.4922061   8.5152006e+25
       1.4922094   8.5191962e+25
       1.4922128   8.5232508e+25
       1.4922161   8.5273616e+25
       1.4922195   8.5315278e+25
       1.4922228   8.5357540e+25
       1.4922262   8.5399884e+25
       1.4922295   8.5443225e+25
       1.4922329   8.5486971e+25
       1.4922363   8.5531188e+25
       1.4922396   8.5575617e+25
       1.4922430   8.5620332e+25
       1.4922463   8.5665148e+25
       1.4922497   8.5709476e+25
       1.4922530   8.5754283e+25
       1.4922564   8.5798998e+25
       1.4922597   8.5843390e+25
       1.4922631   8.5887653e+25
       1.4922664   8.5931160e+25
       1.4922698   8.5975035e+25
       1.4922732   8.6018606e+25
       1.4922765   8.6062076e+25
       1.4922799   8.6105020e+25
       1.4922832   8.6148315e+25
       1.4922866   8.6191618e+25
       1.4922899   8.6234812e+25
       1.4922933   8.6277368e+25
       1.4922966   8.6320220e+25
       1.4923000   8.6362841e+25
       1.4923034   8.6404678e+25
       1.4923067   8.6446516e+25
       1.4923101   8.6487818e+25
       1.4923134   8.6528244e+25
       1.4923168   8.6568015e+25
       1.4923201   8.6607187e+25
       1.4923235   8.6645086e+25
       1.4923268   8.6682532e+25
       1.4923302   8.6719131e+25
       1.4923336   8.6754475e+25
       1.4923369   8.6789588e+25
       1.4923403   8.6824148e+25
       1.4923436   8.6857684e+25
       1.4923470   8.6891433e+25
       1.4923503   8.6924415e+25
       1.4923537   8.6957647e+25
       1.4923570   8.6990261e+25
       1.4923604   8.7023115e+25
       1.4923637   8.7055664e+25
       1.4923671   8.7087568e+25
       1.4923705   8.7119656e+25
       1.4923738   8.7150988e+25
       1.4923772   8.7182614e+25
       1.4923805   8.7213393e+25
       1.4923839   8.7244448e+25
       1.4923872   8.7274618e+25
       1.4923906   8.7304981e+25
       1.4923939   8.7334496e+25
       1.4923973   8.7364186e+25
       1.4924007   8.7393083e+25
       1.4924040   8.7422109e+25
       1.4924074   8.7450332e+25
       1.4924107   8.7478251e+25
       1.4924141   8.7506382e+25
       1.4924174   8.7533619e+25
       1.4924208   8.7561086e+25
       1.4924242   8.7587705e+25
       1.4924275   8.7613909e+25
       1.4924309   8.7640186e+25
       1.4924342   8.7665541e+25
       1.4924376   8.7690924e+25
       1.4924409   8.7715117e+25
       1.4924443   8.7738535e+25
       1.4924476   8.7761667e+25
       1.4924510   8.7783185e+25
       1.4924544   8.7803615e+25
       1.4924577   8.7823390e+25
       1.4924611   8.7841468e+25
       1.4924644   8.7858282e+25
       1.4924678   8.7874589e+25
       1.4924711   8.7889300e+25
       1.4924745   8.7903246e+25
       1.4924778   8.7916352e+25
       1.4924812   8.7929505e+25
       1.4924846   8.7941643e+25
       1.4924879   8.7953366e+25
       1.4924913   8.7964720e+25
       1.4924946   8.7976240e+25
       1.4924980   8.7986874e+25
       1.4925013   8.7997204e+25
       1.4925047   8.8007082e+25
       1.4925080   8.8016675e+25
       1.4925114   8.8026295e+25
       1.4925148   8.8034965e+25
       1.4925181   8.8043266e+25
       1.4925215   8.8051133e+25
       1.4925248   8.8058604e+25
       1.4925282   8.8065679e+25
       1.4925315   8.8072808e+25
       1.4925349   8.8079135e+25
       1.4925383   8.8085075e+25
       1.4925416   8.8090757e+25
       1.4925450   8.8096060e+25
       1.4925483   8.8100939e+25
       1.4925517   8.8105597e+25
       1.4925550   8.8109969e+25
       1.4925584   8.8114037e+25
       1.4925617   8.8118298e+25
       1.4925651   8.8121757e+25
       1.4925685   8.8124976e+25
       1.4925718   8.8127881e+25
       1.4925752   8.8130657e+25
       1.4925785   8.8133111e+25
       1.4925819   8.8135370e+25
       1.4925852   8.8137409e+25
       1.4925886   8.8139226e+25
       1.4925920   8.8140895e+25
       1.4925953   8.8142389e+25
       1.4925987   8.8143662e+25
       1.4926020   8.8144797e+25
       1.4926054   8.8145747e+25
       1.4926087   8.8146586e+25
       1.4926121   8.8147296e+25
       1.4926155   8.8147850e+25
       1.4926188   8.8147776e+25
       1.4926222   8.8148080e+25
       1.4926255   8.8148228e+25
       1.4926289   8.8148412e+25
       1.4926322   8.8148504e+25
       1.4926356   8.8148514e+25
       1.4926389   8.8148375e+25
       1.4926423   8.8148117e+25
       1.4926457   8.8147739e+25
       1.4926490   8.8147102e+25
       1.4926524   8.8145654e+25
       1.4926557   8.8144474e+25
       1.4926591   8.8143081e+25
       1.4926624   8.8141301e+25
       1.4926658   8.8139300e+25
       1.4926692   8.8137077e+25
       1.4926725   8.8134079e+25
       1.4926759   8.8131441e+25
       1.4926792   8.8128591e+25
       1.4926826   8.8125713e+25
       1.4926859   8.8122116e+25
       1.4926893   8.8118934e+25
       1.4926927   8.8115614e+25
       1.4926960   8.8112008e+25
       1.4926994   8.8107580e+25
       1.4927027   8.8103347e+25
       1.4927061   8.8098615e+25
       1.4927094   8.8093432e+25
       1.4927128   8.8087252e+25
       1.4927162   8.8081266e+25
       1.4927195   8.8074948e+25
       1.4927229   8.8067745e+25
       1.4927262   8.8060827e+25
       1.4927296   8.8053651e+25
       1.4927329   8.8045858e+25
       1.4927363   8.8038543e+25
       1.4927397   8.8031054e+25
       1.4927430   8.8023067e+25
       1.4927464   8.8015485e+25
       1.4927497   8.8007922e+25
       1.4927531   8.7999796e+25
       1.4927564   8.7992094e+25
       1.4927598   8.7983858e+25
       1.4927632   8.7976083e+25
       1.4927665   8.7967708e+25
       1.4927699   8.7959794e+25
       1.4927732   8.7951825e+25
       1.4927766   8.7943275e+25
       1.4927799   8.7935251e+25
       1.4927833   8.7926673e+25
       1.4927867   8.7918676e+25
       1.4927900   8.7910126e+25
       1.4927934   8.7902120e+25
       1.4927967   8.7893626e+25
       1.4928001   8.7885565e+25
       1.4928034   8.7876968e+25
       1.4928068   8.7868769e+25
       1.4928102   8.7859924e+25
       1.4928135   8.7851512e+25
       1.4928169   8.7842427e+25
       1.4928202   8.7833738e+25
       1.4928236   8.7824506e+25
       1.4928269   8.7815163e+25
       1.4928303   8.7806308e+25
       1.4928337   8.7797020e+25
       1.4928370   8.7788203e+25
       1.4928404   8.7778859e+25
       1.4928437   8.7769562e+25
       1.4928471   8.7760745e+25
       1.4928505   8.7751420e+25
       1.4928538   8.7742713e+25
       1.4928572   8.7733443e+25
       1.4928605   8.7724202e+25
       1.4928639   8.7715449e+25
       1.4928672   8.7706198e+25
       1.4928706   8.7696854e+25
       1.4928740   8.7688000e+25
       1.4928773   8.7678574e+25
       1.4928807   8.7669129e+25
       1.4928840   8.7659823e+25
       1.4928874   8.7650719e+25
       1.4928907   8.7641247e+25
       1.4928941   8.7631700e+25
       1.4928975   8.7622680e+25
       1.4929008   8.7613143e+25
       1.4929042   8.7603578e+25
       1.4929075   8.7594005e+25
       1.4929109   8.7584956e+25
       1.4929143   8.7575364e+25
       1.4929176   8.7565735e+25
       1.4929210   8.7555838e+25
       1.4929243   8.7545490e+25
       1.4929277   8.7535196e+25
       1.4929310   8.7523732e+25
       1.4929344   8.7511861e+25
       1.4929378   8.7499548e+25
       1.4929411   8.7486977e+25
       1.4929445   8.7474534e+25
