      12 1.5 39  
      9.87170  0.001 5e-4
      3.30000  0.001 5e-4
      2.00000  0.001 5e-4
      1.20000  0.001 5e-4
     0.730000  0.001 5e-4
     0.450000  0.001 5e-4
     0.270000  0.001 5e-4
     0.160000  0.001 5e-4
     0.100000  0.001 5e-4
    0.0600000  0.001 5e-4
    0.0200000  0.001 5e-4
   0.00107650  0.001 5e-4
