  0.4000000       1.600000      9.9999919E-10
  0.5000000       1.600000      9.9999919E-10
  0.6000000       1.600000      9.9999919E-10
  0.7000000       1.600000      9.9999919E-10
  0.8000000       1.600000      9.9999919E-10
  0.9000000       1.600000      9.9999919E-10
   1.000000       1.600000      9.9999919E-10
