  0.4000000      0.9999990      0.8458127     -0.9496028    
  0.5000000      0.9999887      0.7803409     -0.9800000    
  0.6000000      0.9999800      0.7509501     -0.9777880    
  0.7000000      0.9999818      0.7303606     -0.9777109    
  0.8000000      0.9999892      0.7104312     -0.9797813    
  0.9000000      0.9999928      0.6895953     -0.9800000    
   1.000000      0.9999956      0.6684588     -0.9800000    
