          81         698
  3.1168283E-22  1.9769887E-22  1.2194087E-22  7.5523606E-23  4.6833732E-23
  2.9010884E-23  1.7836454E-23  1.1163425E-23  7.0168318E-24  4.2932654E-24
  2.6442192E-24  1.6135104E-24  9.5353661E-25  5.7059424E-25  3.3876360E-25
  2.0669733E-25  1.1286152E-25  5.8611207E-26  2.9829546E-26  1.4571848E-26
  4.7763352E-27
  1.6373091E-27  1.4478731E-23  1.3153694E-20  2.1269940E-18  9.5744230E-17
  1.7926726E-15  2.0174643E-14  1.8435286E-13  1.2367049E-12  6.1820011E-12
  2.4849045E-11  6.4780264E-11  9.6438545E-11  6.0007325E-11  2.1591985E-11
  5.6062750E-12  1.7631624E-12  1.0028277E-12  6.4184714E-13  3.9393217E-13
  2.4666556E-13  1.5237003E-13  8.8090383E-14  4.9107165E-14  2.8115521E-14
  1.6176300E-14  9.1188619E-15  5.2146160E-15  3.0078667E-15  1.6688171E-15
  9.5616044E-16  5.6568540E-16  3.2994930E-16  1.9521574E-16  1.1743079E-16
  7.1468954E-17  4.3823873E-17  2.7177866E-17  1.6912485E-17  1.0160400E-17
  6.2212055E-18  3.9479759E-18  2.4390692E-18  1.5069698E-18  9.3784332E-19
  5.8815716E-19  3.6814288E-19  2.3043176E-19  1.4455545E-19  8.7165786E-20
  5.3627069E-20  3.4035949E-20  2.1015255E-20  1.2990707E-20  8.1080147E-21
  5.0075341E-21  3.0878052E-21  1.9798679E-21  1.2465906E-21  7.5110519E-22
  4.6230627E-22  2.9325974E-22  1.8091842E-22  1.1207840E-22  6.9523378E-23
  4.3082304E-23  2.6486380E-23  1.6574436E-23  1.0425133E-23  6.4357758E-24
  3.9721750E-24  2.4125264E-24  1.4202190E-24  8.4846556E-25  5.0589596E-25
  3.0961701E-25  1.6681015E-25  1.0322227E-25  5.7785503E-26  3.6119513E-26
  1.4841153E-26
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.5966012E-35
  8.7861213E-29  3.2239339E-24  8.1519506E-21  1.0077631E-18  1.0604669E-15
  4.5289496E-13  1.2854147E-11  5.5046627E-11  1.0613859E-10  9.4113974E-11
  4.2786309E-11  1.0778068E-11  1.8135863E-12  8.4566040E-13  5.1808704E-13
  3.2832141E-13  2.0423629E-13  1.1847356E-13  6.7002502E-14  3.8502238E-14
  2.2088397E-14  1.2498082E-14  7.1855186E-15  4.1455135E-15  2.3246389E-15
  1.3299657E-15  7.8610936E-16  4.6512194E-16  2.7753543E-16  1.6791507E-16
  1.0376224E-16  6.4538815E-17  4.0081281E-17  2.5061806E-17  1.5131898E-17
  9.3127145E-18  5.9331002E-18  3.6796977E-18  2.2824444E-18  1.4262695E-18
  9.0222657E-19  5.7210174E-19  3.5970086E-19  2.2659238E-19  1.3713732E-19
  8.4660953E-20  5.3885363E-20  3.3350972E-20  2.0653130E-20  1.2904182E-20
  7.9353714E-21  4.8168856E-21  3.0999755E-21  1.9445193E-21  1.1643996E-21
  7.1141249E-22  4.4735083E-22  2.7315656E-22  1.6733965E-22  1.0256194E-22
  6.2816912E-23  3.8236915E-23  2.3726052E-23  1.4818869E-23  9.1736572E-24
  5.6844540E-24  3.4477903E-24  2.0253645E-24  1.2136178E-24  7.1875183E-25
  4.3248279E-25  2.4799516E-25  1.4088602E-25  8.4704038E-26  4.5872027E-26
  1.5153885E-26
  2.6367566E-30  1.3355378E-25  4.0120262E-22  1.5616502E-19  1.4053284E-17
  4.3884764E-16  6.9510099E-15  9.0956126E-14  8.6927601E-13  5.8171280E-12
  2.9332467E-11  8.7456896E-11  1.4478736E-10  1.0242613E-10  3.9117660E-11
  1.0112121E-11  3.0415772E-12  1.7762794E-12  1.1895613E-12  7.6123504E-13
  4.9057346E-13  3.1001381E-13  1.8296363E-13  1.0377329E-13  6.0108419E-14
  3.4878266E-14  1.9834005E-14  1.1431652E-14  6.6285110E-15  3.6979150E-15
  2.1249221E-15  1.2609823E-15  7.3836354E-16  4.3797231E-16  2.6392631E-16
  1.6097751E-16  9.8931476E-17  6.1444935E-17  3.8268595E-17  2.3007972E-17
  1.4097700E-17  8.9527329E-18  5.5353562E-18  3.4228359E-18  2.1318636E-18
  1.3380529E-18  8.3816149E-19  5.2482376E-19  3.2933790E-19  1.9865352E-19
  1.2225490E-19  7.7611100E-20  4.7929785E-20  2.9632401E-20  1.8496393E-20
  1.1424238E-20  7.0450407E-21  4.5161056E-21  2.8423871E-21  1.7117812E-21
